2;5784
4;2577
4;2402
8;5053
8;4477
16;9856
16;10213
16;10697
16;10507
32;23919
32;23610
32;23976
32;22897
32;23607
64;54844
64;55729
64;56430
64;55096
64;56348
64;54262
64;65421
64;62372
128;142802
128;138847
128;142658
128;143334
128;145538
128;141793
128;142195
128;156961
128;147997
128;145956
128;142703
256;329409
256;326604
256;324496
256;325738
256;327877
256;322979
256;418799
256;464748
256;466358
256;466546
256;465589
256;462802
256;463180
256;465303
256;461610
256;459252
512;831217
512;107676
512;105634
512;106151
512;108418
512;105541
512;106357
512;106220
512;110402
512;105589
512;75255
512;74871
512;74510
512;74376
512;74883
512;74475
512;76844
512;76411
512;76835
512;75823
512;76877
512;75517
1024;159886
1024;159829
1024;159985
1024;128003
1024;108123
1024;106892
1024;107681
1024;107856
1024;108396
1024;99996
1024;93285
1024;91703
1024;92657
1024;92676
1024;92207
1024;92243
1024;92574
1024;92456
1024;92387
1024;91616
1024;93039
1024;92763
1024;92456
1024;92570
1024;92259
1024;92925
1024;93268
1024;91976
1024;92198
1024;92349
1024;93027
1024;92799
2048;202138
2048;199838
2048;200511
2048;201006
2048;201291
2048;201279
2048;201324
2048;200336
2048;200354
2048;202018
2048;201204
2048;200886
2048;200976
2048;200342
2048;201499
2048;200964
2048;200703
2048;202396
2048;201391
2048;201211
2048;200670
2048;201529
2048;202262
2048;201033
2048;201024
2048;201162
2048;200475
2048;200549
2048;202096
2048;200451
2048;200337
2048;200117
2048;200673
2048;200709
2048;200778
2048;200250
2048;201886
2048;200582
2048;202075
2048;200051
2048;200496
2048;201663
2048;200604
2048;213802
2048;201544
4096;432012
4096;430097
4096;432289
4096;432309
4096;432318
4096;432270
4096;432199
4096;430601
4096;430777
4096;432183
4096;432297
4096;431252
4096;431598
4096;434012
4096;430259
4096;431922
4096;431114
4096;442054
4096;433495
4096;432550
4096;433285
4096;430387
4096;431616
4096;433547
4096;432709
4096;432853
4096;433087
4096;433370
4096;431225
4096;433013
4096;432538
4096;430947
4096;432679
4096;431874
4096;431796
4096;433099
4096;443259
4096;432723
4096;432208
4096;430706
4096;431453
4096;433447
4096;432709
4096;431169
4096;431766
4096;431005
4096;431376
4096;430574
4096;431688
4096;432469
4096;432535
4096;433336
4096;431832
4096;431883
4096;448391
4096;433364
4096;433778
4096;436670
4096;431904
4096;432622
4096;432862
4096;433859
4096;431526
4096;432030
8192;917709
8192;921228
8192;919018
8192;918180
8192;929803
8192;917445
8192;918237
8192;920298
8192;919709
8192;939334
8192;918517
8192;918231
8192;918183
8192;929371
8192;916754
8192;917469
8192;918207
8192;941099
8192;932003
8192;919358
8192;917361
8192;920511
8192;925100
8192;919778
8192;919090
8192;918264
8192;917397
8192;918256
8192;919145
8192;921162
8192;921421
8192;927946
8192;919355
8192;919409
8192;920601
8192;919129
8192;916222
8192;922147
8192;918256
8192;918967
8192;926514
8192;918237
8192;918673
8192;916552
8192;920400
8192;919229
8192;919925
8192;918541
8192;920997
8192;931517
8192;917922
8192;920138
8192;919760
8192;917610
8192;920117
8192;921285
8192;920940
8192;920336
8192;928013
8192;919084
8192;919214
8192;919643
8192;918004
8192;919481
8192;919784
8192;917550
8192;920349
8192;924965
8192;918739
8192;920703
8192;920505
8192;917514
8192;916664
8192;917997
8192;917977
8192;920004
8192;926553
8192;919177
8192;916597
8192;920460
8192;917991
8192;918574
8192;920412
8192;916619
8192;915298
8192;921318
8192;922574
8192;917823
8192;918070
8192;918451
16384;1992421
16384;1996055
16384;2003178
16384;1994553
16384;1994082
16384;1989782
16384;2004362
16384;1996622
16384;1997403
16384;1994727
16384;1992394
16384;1992649
16384;1992052
16384;1995815
16384;1992628
16384;2009157
16384;1993199
16384;1991121
16384;1995202
16384;2008515
16384;1992985
16384;1991511
16384;1994253
16384;2002160
16384;1993637
16384;1992776
16384;1991145
16384;1988324
16384;2001341
16384;1994409
16384;1993688
16384;1993586
16384;2004152
16384;1990832
16384;1994130
16384;1995436
16384;2004409
16384;1997424
16384;1990919
16384;1990857
16384;1991653
16384;1991884
16384;1990634
16384;1992727
16384;1993139
16384;1998430
16384;1991568
16384;1994826
16384;1991961
16384;2001238
16384;1992241
16384;1990607
16384;1994085
16384;1997742
16384;1994277
16384;1992145
16384;1990156
16384;1989219
16384;1999785
16384;1992670
16384;1990481
16384;1994178
16384;2002485
16384;1990736
16384;1989808
16384;1990607
16384;2001121
16384;1999676
16384;1991685
16384;1989880
16384;1989569
16384;2007553
16384;1995370
16384;1990895
16384;1994162
16384;2000917
16384;1990318
16384;1996962
16384;1991968
16384;2001085
16384;1995361
16384;1995985
16384;1993151
16384;2000695
16384;1996081
16384;1993850
16384;1992433
16384;1993187
16384;2006680
16384;1995151
16384;1999355
16384;1997478
16384;2003635
16384;1997494
16384;1995812
16384;1990736
16384;2003256
16384;1991646
16384;1997851
16384;1996523
16384;1998403
16384;1996087
16384;1996204
16384;1995160
16384;1993084
16384;2007319
16384;1992583
16384;1993995
16384;1995514
16384;2005688
16384;1992974
16384;1993313
16384;1993124
16384;2002190
16384;1996301
16384;1992682
16384;1991787
16384;1993841
16384;2004761
16384;1995958
16384;2018451
16384;1986748
16384;2001166
16384;1993093
16384;2000012
16384;1988193
16384;2004119
16384;1995127
32768;4307296
32768;4312626
32768;4311263
32768;4312570
32768;4313082
32768;4318608
32768;4306921
32768;4313605
32768;4317560
32768;4315236
32768;4303386
32768;4319218
32768;4307056
32768;4326612
32768;4303398
32768;4328506
32768;4319479
32768;4341707
32768;4348082
32768;4329350
32768;4309161
32768;4353034
32768;4307115
32768;4328722
32768;4316304
32768;4326209
32768;4312164
32768;4330524
32768;4315584
32768;4331402
32768;4317851
32768;4330651
32768;4320878
32768;4323687
32768;4307458
32768;4328305
32768;4318134
32768;4325013
32768;4311298
32768;4325494
32768;4317899
32768;4323353
32768;4313377
32768;4330188
32768;4314593
32768;4328368
32768;4318764
32768;4321689
32768;4314689
32768;4317347
32768;4315620
32768;4318244
32768;4317605
32768;4316638
32768;4313079
32768;4316289
32768;4321407
32768;4314416
32768;4320468
32768;4328773
32768;4321362
32768;4312509
32768;4326158
32768;4311824
32768;4322605
32768;4313867
32768;4333671
32768;4319454
32768;4321971
32768;4315398
32768;4322645
32768;4314488
32768;4325491
32768;4318852
32768;4323137
32768;4309262
32768;4327533
32768;4311590
32768;4325137
32768;4315203
32768;4325392
32768;4320416
32768;4325374
32768;4319337
32768;4322120
32768;4311556
32768;4318408
32768;4310971
32768;4325677
32768;4317894
32768;4325711
32768;4320431
32768;4325119
32768;4312857
32768;4324584
32768;4314148
32768;4307879
32768;4313385
32768;4317008
32768;4311941
32768;4315962
32768;4322357
32768;4318494
32768;4341918
32768;4320602
32768;4338717
32768;4316614
32768;4322494
32768;4318181
32768;4322726
32768;4311016
32768;4321729
32768;4307476
32768;4327067
32768;4319722
32768;4333594
32768;4310284
32768;4326510
32768;4317996
32768;4330232
32768;4319560
32768;4322905
32768;4318010
32768;4322446
32768;4317244
32768;4326888
32768;4321634
32768;4329564
32768;4319136
32768;4327825
32768;4317391
32768;4330617
32768;4312091
32768;4319059
32768;4313529
32768;4328104
32768;4318728
32768;4332938
32768;4321557
32768;4328209
32768;4312118
32768;4316791
32768;4322569
32768;4331654
32768;4321212
32768;4347035
32768;4318635
32768;4325059
32768;4318407
32768;4315605
32768;4322626
32768;4314154
32768;4317440
32768;4322302
32768;4320253
32768;4320305
32768;4326401
32768;4314512
32768;4333581
32768;4317974
32768;4327536
32768;4314896
32768;4329747
32768;4320227
32768;4326320
32768;4317481
32768;4329828
32768;4311418
32768;4337329
32768;4316890
32768;4326573
32768;4314538
32768;4328888
32768;4318220
32768;4321584
32768;4314899
32768;4330536
32768;4313584
32768;4329443
32768;4318767
32768;24334201
65536;9215916
65536;9168207
65536;9161238
65536;10360980
65536;13055245
65536;9209222
65536;9206880
65536;9218724
65536;9209030
65536;9228826
65536;9205474
65536;9210282
65536;9208583
65536;9216336
65536;9223802
65536;9216667
65536;9215325
65536;9221754
